"location.venue_state","location.lng","location.lat","style_category","med_lat","med_lng","lat_dist","lng_dist"
"NC",-78.7137,35.8629,"IPA",35.5917,-80.7803,-0.2712,-2.06660000000001
"CA",-121.273,38.7727,"IPA",37.9779,-122.415,-0.794800000000002,-1.14200000000001
"FL",-80.193,25.8072,"IPA",28.0949,-81.548,2.2877,-1.355
"WA",-122.096,47.6031,"IPA",47.6083,-122.315,0.00520000000000209,-0.218999999999994
"WA",-122.096,47.6031,"IPA",47.6083,-122.315,0.00520000000000209,-0.218999999999994
"WA",-122.096,47.6031,"IPA",47.6083,-122.315,0.00520000000000209,-0.218999999999994
"WA",-122.096,47.6031,"IPA",47.6083,-122.315,0.00520000000000209,-0.218999999999994
"FL",-80.387,25.689,"IPA",28.0949,-81.548,2.4059,-1.161
"MI",-83.7357,42.2743,"IPA",42.7705,-84.20155,0.496200000000002,-0.465850000000003
"CA",-122.421,37.75,"IPA",37.9779,-122.415,0.227899999999998,0.00600000000000023
"CA",-122.584,37.986,"IPA",37.9779,-122.415,-0.00809999999999889,0.168999999999997
"CA",-122.584,37.986,"IPA",37.9779,-122.415,-0.00809999999999889,0.168999999999997
"CA",-122.584,37.986,"IPA",37.9779,-122.415,-0.00809999999999889,0.168999999999997
"CA",-122.584,37.986,"IPA",37.9779,-122.415,-0.00809999999999889,0.168999999999997
"CA",-122.584,37.986,"IPA",37.9779,-122.415,-0.00809999999999889,0.168999999999997
"CA",-122.584,37.986,"IPA",37.9779,-122.415,-0.00809999999999889,0.168999999999997
"CA",-122.584,37.986,"IPA",37.9779,-122.415,-0.00809999999999889,0.168999999999997
"CA",-122.584,37.986,"IPA",37.9779,-122.415,-0.00809999999999889,0.168999999999997
"CA",-122.584,37.986,"IPA",37.9779,-122.415,-0.00809999999999889,0.168999999999997
"CA",-122.584,37.986,"IPA",37.9779,-122.415,-0.00809999999999889,0.168999999999997
"CA",-122.584,37.986,"IPA",37.9779,-122.415,-0.00809999999999889,0.168999999999997
"CA",-122.584,37.986,"IPA",37.9779,-122.415,-0.00809999999999889,0.168999999999997
"CA",-122.584,37.986,"IPA",37.9779,-122.415,-0.00809999999999889,0.168999999999997
"CA",-122.584,37.986,"IPA",37.9779,-122.415,-0.00809999999999889,0.168999999999997
"CA",-122.584,37.986,"IPA",37.9779,-122.415,-0.00809999999999889,0.168999999999997
"CA",-122.584,37.986,"IPA",37.9779,-122.415,-0.00809999999999889,0.168999999999997
"CA",-122.584,37.986,"IPA",37.9779,-122.415,-0.00809999999999889,0.168999999999997
"CA",-122.584,37.986,"IPA",37.9779,-122.415,-0.00809999999999889,0.168999999999997
"CA",-122.584,37.986,"IPA",37.9779,-122.415,-0.00809999999999889,0.168999999999997
"CA",-122.584,37.986,"IPA",37.9779,-122.415,-0.00809999999999889,0.168999999999997
"CA",-122.584,37.986,"IPA",37.9779,-122.415,-0.00809999999999889,0.168999999999997
"CA",-122.584,37.986,"IPA",37.9779,-122.415,-0.00809999999999889,0.168999999999997
"CA",-122.584,37.986,"IPA",37.9779,-122.415,-0.00809999999999889,0.168999999999997
"CA",-122.584,37.986,"IPA",37.9779,-122.415,-0.00809999999999889,0.168999999999997
"CA",-122.584,37.986,"IPA",37.9779,-122.415,-0.00809999999999889,0.168999999999997
"CA",-122.409,37.7836,"IPA",37.9779,-122.415,0.194299999999998,-0.00600000000000023
"CA",-122.409,37.7836,"IPA",37.9779,-122.415,0.194299999999998,-0.00600000000000023
"CA",-122.409,37.7836,"IPA",37.9779,-122.415,0.194299999999998,-0.00600000000000023
"CA",-122.409,37.7836,"IPA",37.9779,-122.415,0.194299999999998,-0.00600000000000023
"CA",-122.409,37.7836,"IPA",37.9779,-122.415,0.194299999999998,-0.00600000000000023
"CA",-122.409,37.7836,"IPA",37.9779,-122.415,0.194299999999998,-0.00600000000000023
"CA",-122.409,37.7836,"IPA",37.9779,-122.415,0.194299999999998,-0.00600000000000023
"CA",-122.409,37.7836,"IPA",37.9779,-122.415,0.194299999999998,-0.00600000000000023
"CA",-122.409,37.7836,"IPA",37.9779,-122.415,0.194299999999998,-0.00600000000000023
"CA",-122.29,37.8606,"IPA",37.9779,-122.415,0.1173,-0.125
"IN",-86.5272,39.1718,"Other",39.9325,-86.0955,0.760700000000007,0.431699999999992
"CA",-121.284,38.7513,"Other",37.9779,-122.415,-0.773400000000002,-1.131
"FL",-81.5562,30.2646,"Other",28.0949,-81.548,-2.1697,0.00820000000000221
"IN",-86.3391,39.7611,"Other",39.9325,-86.0955,0.171400000000006,0.243600000000001
"NY",-73.6948,42.9169,"IPA",40.78515,-73.9843,-2.13175,-0.28949999999999
"CA",-122.439,37.8007,"IPA",37.9779,-122.415,0.177199999999999,0.0239999999999867
"OR",-122.931,45.5296,"IPA",45.5166,-122.656,-0.0130000000000052,0.274999999999991
"CA",-118.471,34.4155,"IPA",37.9779,-122.415,3.5624,-3.944
"CA",-117.877,33.8079,"IPA",37.9779,-122.415,4.17,-4.53800000000001
"NV",-115.141,36.1437,"IPA",36.054,-115.09,-0.0897000000000006,0.0510000000000019
"NV",-115.17,36.103,"IPA",36.054,-115.09,-0.0489999999999995,0.0799999999999983
"CA",-121.397,36.8515,"IPA",37.9779,-122.415,1.1264,-1.018
"CA",-117.681,33.4638,"IPA",37.9779,-122.415,4.5141,-4.73400000000001
"TX",-97.5558,30.5327,"Pale",31.8181,-97.0367,1.2854,0.519100000000009
"CT",-72.7872,41.2764,"Pale",41.4837,-72.633,0.207299999999996,0.154200000000003
"TX",-96.7344,32.9644,"Pale",31.8181,-97.0367,-1.1463,-0.302300000000002
"CA",-121.518,38.6486,"Pale",37.9779,-122.415,-0.670700000000004,-0.897000000000006
"CA",-117.751,34.058,"Pale",37.9779,-122.415,3.9199,-4.664
"IL",-89.6152,40.6983,"IPA",41.8881,-88.0669,1.1898,1.5483
"PA",-76.7298,39.9621,"IPA",40.2875,-75.9941,0.325400000000002,0.735699999999994
"NC",-78.8997,35.7419,"IPA",35.5917,-80.7803,-0.150199999999998,-1.88060000000002
"WI",-88.6325,42.5822,"Pale",43.0746,-88.1102,0.492399999999996,0.522299999999987
"NC",-78.5479,35.8609,"Pale",35.5917,-80.7803,-0.269199999999998,-2.23240000000001
"MI",-83.6532,41.8047,"Pale",42.7705,-84.20155,0.965800000000002,-0.548349999999999
"MA",-72.5264,42.3498,"Pale",42.3518,-71.135,0.00199999999999534,1.39139999999999
"NC",-78.5756,35.8663,"Pale",35.5917,-80.7803,-0.2746,-2.20470000000002
"OH",-81.5268,40.106,"Pale",39.6268,-84.1733,-0.479199999999999,-2.6465
"MI",-83.5903,41.7475,"Pale",42.7705,-84.20155,1.023,-0.611249999999998
"MI",-82.7983,43.1288,"Pale",42.7705,-84.20155,-0.3583,-1.40325
"MD",-76.8252,39.1862,"Stout",39.2825,-76.8102,0.0962999999999994,0.0150000000000006
"MD",-76.8252,39.1862,"Stout",39.2825,-76.8102,0.0962999999999994,0.0150000000000006
"MD",-76.8252,39.1862,"Stout",39.2825,-76.8102,0.0962999999999994,0.0150000000000006
"MD",-76.8252,39.1862,"Stout",39.2825,-76.8102,0.0962999999999994,0.0150000000000006
"OR",-124.053,44.6198,"Stout",45.5166,-122.656,0.896799999999999,1.39699999999999
"NC",-78.8979,35.7156,"Stout",35.5917,-80.7803,-0.123899999999999,-1.8824
"NJ",-74.0504,40.8011,"Stout",40.398,-74.2344,-0.403099999999995,-0.183999999999997
"NY",-77.6214,42.8992,"Stout",40.78515,-73.9843,-2.11405,3.6371
"PA",-78.9159,40.2949,"Stout",40.2875,-75.9941,-0.00739999999999696,2.92179999999999
"CA",-122.482,37.6994,"IPA",37.9779,-122.415,0.278500000000001,0.0669999999999931
"SC",-78.9595,33.6291,"IPA",32.99545,-80.19675,-0.633650000000003,-1.23725
"CA",-122.404,37.7818,"IPA",37.9779,-122.415,0.196100000000001,-0.0110000000000099
"CA",-122.396,37.7941,"IPA",37.9779,-122.415,0.183799999999998,-0.0190000000000055
"NV",-115.09,36.021,"IPA",36.054,-115.09,0.0330000000000013,0
"NV",-115.018,36.054,"IPA",36.054,-115.09,0,-0.0720000000000027
"NV",-115.018,36.054,"IPA",36.054,-115.09,0,-0.0720000000000027
"NV",-115.018,36.054,"IPA",36.054,-115.09,0,-0.0720000000000027
"NV",-115.018,36.054,"IPA",36.054,-115.09,0,-0.0720000000000027
"NC",-80.8452,35.2406,"IPA",35.5917,-80.7803,0.351100000000002,0.0648999999999944
"CA",-118.4,33.8635,"IPA",37.9779,-122.415,4.1144,-4.015
"FL",-81.3661,28.6184,"IPA",28.0949,-81.548,-0.523500000000002,-0.181899999999999
"CA",-122.031,37.3218,"IPA",37.9779,-122.415,0.656099999999995,-0.384
"OH",-82.5895,39.8991,"IPA",39.6268,-84.1733,-0.272299999999994,-1.5838
"UT",-111.872,40.7713,"IPA",40.7602,-111.887,-0.011099999999999,-0.0150000000000006
"CA",-118.319,34.1054,"IPA",37.9779,-122.415,3.8725,-4.096
"CA",-118.202,34.1396,"IPA",37.9779,-122.415,3.8383,-4.21300000000001
"CA",-118.243,34.115,"IPA",37.9779,-122.415,3.8629,-4.17200000000001
"CA",-118.243,34.115,"IPA",37.9779,-122.415,3.8629,-4.17200000000001
"CA",-118.243,34.115,"IPA",37.9779,-122.415,3.8629,-4.17200000000001
"CA",-118.243,34.115,"IPA",37.9779,-122.415,3.8629,-4.17200000000001
"CA",-118.243,34.115,"IPA",37.9779,-122.415,3.8629,-4.17200000000001
"CA",-118.243,34.115,"IPA",37.9779,-122.415,3.8629,-4.17200000000001
"CA",-118.243,34.115,"IPA",37.9779,-122.415,3.8629,-4.17200000000001
"CA",-118.243,34.115,"IPA",37.9779,-122.415,3.8629,-4.17200000000001
"CA",-118.243,34.115,"IPA",37.9779,-122.415,3.8629,-4.17200000000001
"CA",-118.243,34.115,"IPA",37.9779,-122.415,3.8629,-4.17200000000001
"CA",-118.243,34.115,"IPA",37.9779,-122.415,3.8629,-4.17200000000001
"CA",-118.243,34.115,"IPA",37.9779,-122.415,3.8629,-4.17200000000001
"CA",-118.243,34.115,"IPA",37.9779,-122.415,3.8629,-4.17200000000001
"CA",-118.243,34.115,"IPA",37.9779,-122.415,3.8629,-4.17200000000001
"CA",-118.243,34.115,"IPA",37.9779,-122.415,3.8629,-4.17200000000001
"CA",-118.243,34.115,"IPA",37.9779,-122.415,3.8629,-4.17200000000001
"CA",-118.243,34.115,"IPA",37.9779,-122.415,3.8629,-4.17200000000001
"CA",-118.243,34.115,"IPA",37.9779,-122.415,3.8629,-4.17200000000001
"CA",-118.243,34.115,"IPA",37.9779,-122.415,3.8629,-4.17200000000001
"CA",-118.243,34.115,"IPA",37.9779,-122.415,3.8629,-4.17200000000001
"CA",-118.243,34.115,"IPA",37.9779,-122.415,3.8629,-4.17200000000001
"CA",-118.243,34.115,"IPA",37.9779,-122.415,3.8629,-4.17200000000001
"CA",-118.243,34.115,"IPA",37.9779,-122.415,3.8629,-4.17200000000001
"CA",-118.243,34.115,"IPA",37.9779,-122.415,3.8629,-4.17200000000001
"CA",-118.243,34.115,"IPA",37.9779,-122.415,3.8629,-4.17200000000001
"CA",-118.367,34.0908,"IPA",37.9779,-122.415,3.8871,-4.048
"CA",-118.292,34.103,"Pale",37.9779,-122.415,3.8749,-4.123
"CA",-122.101,37.4155,"IPA",37.9779,-122.415,0.562399999999997,-0.314000000000007
"VA",-76.7059,37.2711,"IPA",37.56675,-77.4482,0.295650000000002,-0.7423
"NC",-80.7154,35.2956,"IPA",35.5917,-80.7803,0.296100000000003,-0.0649000000000086
"MI",-83.7314,42.2681,"IPA",42.7705,-84.20155,0.502400000000002,-0.470150000000004
"KS",-97.252,37.5711,"IPA",38.1354,-97.252,0.564299999999996,0
"MO",-93.771,38.3696,"IPA",38.8689,-94.18805,0.499299999999998,-0.417050000000003
"AZ",-111.932,33.6256,"IPA",33.5664,-112.0315,-0.059199999999997,-0.0994999999999919
"NC",-78.9531,35.9034,"Other",35.5917,-80.7803,-0.311699999999995,-1.8272
"CA",-121.493,38.5789,"Other",37.9779,-122.415,-0.600999999999999,-0.922000000000011
"CA",-121.358,38.7626,"Other",37.9779,-122.415,-0.784700000000001,-1.057
"CA",-120.668,38.6859,"Other",37.9779,-122.415,-0.707999999999998,-1.747
"VA",-78.2899,39.0242,"Other",37.56675,-77.4482,-1.45745,0.841700000000003
"CA",-122.383,37.6624,"Other",37.9779,-122.415,0.3155,-0.0320000000000107
"CA",-122.383,37.6624,"Other",37.9779,-122.415,0.3155,-0.0320000000000107
"CA",-122.383,37.6624,"Other",37.9779,-122.415,0.3155,-0.0320000000000107
"CA",-122.383,37.6624,"Other",37.9779,-122.415,0.3155,-0.0320000000000107
"CA",-121.49,38.5722,"Other",37.9779,-122.415,-0.594300000000004,-0.925000000000011
"PA",-76.2694,40.3811,"Belgian",40.2875,-75.9941,-0.0936000000000021,0.275300000000001
"FL",-80.6022,28.0796,"Belgian",28.0949,-81.548,0.0152999999999999,-0.945800000000006
"IL",-88.0669,41.8751,"Belgian",41.8881,-88.0669,0.0129999999999981,0
"CA",-122.129,37.7067,"Belgian",37.9779,-122.415,0.2712,-0.286000000000001
"ID",-112.02,43.474,"Belgian",43.54085,-114.107,0.0668500000000023,-2.087
"TX",-97.3303,32.7516,"Belgian",31.8181,-97.0367,-0.933500000000002,0.293599999999998
"CA",-121.424,38.5991,"Belgian",37.9779,-122.415,-0.621200000000002,-0.991
"PA",-77.8615,40.7943,"Belgian",40.2875,-75.9941,-0.506799999999998,1.8674
"NY",-73.9727,40.7746,"IPA",40.78515,-73.9843,0.0105500000000021,-0.0115999999999872
"CA",-118.563,34.4175,"IPA",37.9779,-122.415,3.5604,-3.852
"CA",-117.705,33.9823,"IPA",37.9779,-122.415,3.9956,-4.71000000000001
"CA",-121.65,37.1043,"IPA",37.9779,-122.415,0.873599999999996,-0.765000000000001
"WA",-122.682,45.6401,"IPA",47.6083,-122.315,1.9682,0.367000000000004
"WA",-122.122,47.6731,"IPA",47.6083,-122.315,-0.0647999999999982,-0.192999999999998
"PA",-77.0507,40.2847,"IPA",40.2875,-75.9941,0.00280000000000058,1.0566
"VA",-76.285,36.865,"IPA",37.56675,-77.4482,0.701749999999997,-1.1632
"CA",-118.398,33.7391,"IPA",37.9779,-122.415,4.2388,-4.01700000000001
"CA",-122.062,37.3765,"IPA",37.9779,-122.415,0.601399999999998,-0.353000000000009
"HI",-157.851,21.3018,"Wheat",21.09355,-157.1175,-0.20825,0.733499999999992
"NY",-73.7824,40.9119,"Wheat",40.78515,-73.9843,-0.126750000000001,-0.201899999999995
"CA",-119.7,34.4186,"Wheat",37.9779,-122.415,3.5593,-2.715
"CA",-119.7,34.4186,"Wheat",37.9779,-122.415,3.5593,-2.715
"CA",-119.7,34.4186,"Wheat",37.9779,-122.415,3.5593,-2.715
"CA",-119.7,34.4186,"Wheat",37.9779,-122.415,3.5593,-2.715
"IL",-87.6258,41.8957,"Wheat",41.8881,-88.0669,-0.0075999999999965,-0.441100000000006
"CA",-120.483,37.3012,"Wheat",37.9779,-122.415,0.676699999999997,-1.932
"CA",-118.405,33.9439,"IPA",37.9779,-122.415,4.034,-4.01000000000001
"NE",-96.0075,41.285,"IPA",41.285,-96.0075,0,0
"NV",-115.174,36.0918,"IPA",36.054,-115.09,-0.0377999999999972,0.0840000000000032
"NY",-76.2074,43.1304,"Other",40.78515,-73.9843,-2.34525,2.22310000000002
"IA",-90.6753,42.5057,"Other",41.5784,-92.468,-0.927299999999995,-1.7927
"UT",-111.665,40.2409,"Other",40.7602,-111.887,0.519299999999994,-0.221999999999994
"AK",-147.806,64.8568,"Other",64.8568,-147.806,0,0
"PA",-75.3702,40.6347,"Other",40.2875,-75.9941,-0.347200000000001,-0.623900000000006
"CA",-122.244,37.7813,"IPA",37.9779,-122.415,0.196599999999997,-0.171000000000006
"CA",-122.258,37.8048,"IPA",37.9779,-122.415,0.173099999999998,-0.157000000000011
"CA",-121.945,37.4133,"IPA",37.9779,-122.415,0.564599999999999,-0.470000000000013
"CA",-117.952,34.0021,"IPA",37.9779,-122.415,3.9758,-4.46300000000001
"CA",-122.171,38.0789,"IPA",37.9779,-122.415,-0.100999999999999,-0.244
"CA",-121.783,36.6652,"IPA",37.9779,-122.415,1.3127,-0.632000000000005
"CA",-122.271,37.7966,"IPA",37.9779,-122.415,0.1813,-0.144000000000005
"CA",-122.271,37.7966,"IPA",37.9779,-122.415,0.1813,-0.144000000000005
"CA",-122.271,37.7966,"IPA",37.9779,-122.415,0.1813,-0.144000000000005
"CA",-122.271,37.7966,"IPA",37.9779,-122.415,0.1813,-0.144000000000005
"CA",-122.253,37.8506,"IPA",37.9779,-122.415,0.127299999999998,-0.162000000000006
"CA",-117.884,33.6907,"IPA",37.9779,-122.415,4.2872,-4.53100000000001
"PA",-75.1833,39.9531,"IPA",40.2875,-75.9941,0.334400000000002,-0.8108
"NJ",-74.1757,40.6948,"IPA",40.398,-74.2344,-0.296799999999998,-0.0586999999999875
"PA",-75.5239,40.5159,"IPA",40.2875,-75.9941,-0.228400000000001,-0.470200000000006
"CA",-121.922,36.5564,"Red",37.9779,-122.415,1.4215,-0.493000000000009
"CA",-121.124,36.2108,"Red",37.9779,-122.415,1.7671,-1.29100000000001
"FL",-81.9495,26.4502,"Red",28.0949,-81.548,1.6447,0.401499999999999
"PA",-75.5917,41.4591,"Red",40.2875,-75.9941,-1.1716,-0.4024
"CO",-104.941,40.1588,"Red",39.74725,-105.027,-0.411549999999998,-0.0859999999999985
"VT",-72.8358,44.1843,"Stout",44.37925,-72.99335,0.194949999999999,-0.157549999999986
"CA",-118.257,34.0763,"Stout",37.9779,-122.415,3.90159999999999,-4.158
"CA",-119.039,35.3736,"Stout",37.9779,-122.415,2.60429999999999,-3.376
"CA",-119.039,35.3736,"Stout",37.9779,-122.415,2.60429999999999,-3.376
"CA",-119.039,35.3736,"Stout",37.9779,-122.415,2.60429999999999,-3.376
"CA",-119.039,35.3736,"Stout",37.9779,-122.415,2.60429999999999,-3.376
"CA",-119.039,35.3736,"Stout",37.9779,-122.415,2.60429999999999,-3.376
"CA",-119.039,35.3736,"Stout",37.9779,-122.415,2.60429999999999,-3.376
"CA",-119.039,35.3736,"Stout",37.9779,-122.415,2.60429999999999,-3.376
"CA",-119.039,35.3736,"Stout",37.9779,-122.415,2.60429999999999,-3.376
"CA",-119.039,35.3736,"Stout",37.9779,-122.415,2.60429999999999,-3.376
"CA",-119.039,35.3736,"Stout",37.9779,-122.415,2.60429999999999,-3.376
"CA",-119.039,35.3736,"Stout",37.9779,-122.415,2.60429999999999,-3.376
"CA",-119.039,35.3736,"Stout",37.9779,-122.415,2.60429999999999,-3.376
"CA",-119.039,35.3736,"Stout",37.9779,-122.415,2.60429999999999,-3.376
"CA",-119.039,35.3736,"Stout",37.9779,-122.415,2.60429999999999,-3.376
"CA",-119.039,35.3736,"Stout",37.9779,-122.415,2.60429999999999,-3.376
"CA",-119.039,35.3736,"Stout",37.9779,-122.415,2.60429999999999,-3.376
"ID",-116.194,43.6077,"Stout",43.54085,-114.107,-0.0668500000000023,2.087
"PA",-79.9688,40.5142,"Other",40.2875,-75.9941,-0.226700000000001,3.9747
"MA",-71.2254,42.5432,"Other",42.3518,-71.135,-0.191400000000002,0.0903999999999883
"IN",-86.5244,40.5484,"Other",39.9325,-86.0955,-0.615899999999996,0.428899999999999
"MI",-83.492,42.5096,"Other",42.7705,-84.20155,0.260899999999999,-0.709549999999993
"AZ",-111.887,33.3772,"Other",33.5664,-112.0315,0.1892,-0.144499999999994
"IL",-87.707,41.9174,"Other",41.8881,-88.0669,-0.0292999999999992,-0.35990000000001
"CT",-73.4877,41.2412,"Other",41.4837,-72.633,0.2425,0.854700000000008
"CA",-122.413,37.8019,"Other",37.9779,-122.415,0.175999999999995,-0.00200000000000955
"TX",-96.8188,32.9529,"Stout",31.8181,-97.0367,-1.1348,-0.2179
"TX",-101.925,35.1476,"Stout",31.8181,-97.0367,-3.3295,4.8883
"CA",-121.854,39.7341,"Stout",37.9779,-122.415,-1.7562,-0.561000000000007
"CA",-117.918,33.8003,"Stout",37.9779,-122.415,4.1776,-4.497
"CA",-117.744,33.6504,"Stout",37.9779,-122.415,4.3275,-4.67100000000001
"OR",-122.653,45.5047,"IPA",45.5166,-122.656,0.0118999999999971,-0.00300000000000011
"TX",-97.3959,32.8607,"IPA",31.8181,-97.0367,-1.0426,0.359200000000001
"TX",-97.3959,32.8607,"IPA",31.8181,-97.0367,-1.0426,0.359200000000001
"TX",-97.3959,32.8607,"IPA",31.8181,-97.0367,-1.0426,0.359200000000001
"TX",-97.3959,32.8607,"IPA",31.8181,-97.0367,-1.0426,0.359200000000001
"CA",-122.162,37.4444,"IPA",37.9779,-122.415,0.533499999999997,-0.253
"CA",-122.712,38.4417,"Pale",37.9779,-122.415,-0.463799999999999,0.296999999999997
"CA",-122.712,38.4417,"Pale",37.9779,-122.415,-0.463799999999999,0.296999999999997
"CA",-122.712,38.4417,"Pale",37.9779,-122.415,-0.463799999999999,0.296999999999997
"CA",-122.712,38.4417,"Pale",37.9779,-122.415,-0.463799999999999,0.296999999999997
"CA",-117.722,34.0945,"Pale",37.9779,-122.415,3.8834,-4.69300000000001
"CA",-117.722,34.0945,"Pale",37.9779,-122.415,3.8834,-4.69300000000001
"CA",-117.722,34.0945,"Pale",37.9779,-122.415,3.8834,-4.69300000000001
"CA",-117.722,34.0945,"Pale",37.9779,-122.415,3.8834,-4.69300000000001
"CA",-118.481,33.9994,"Pale",37.9779,-122.415,3.9785,-3.93400000000001
"CA",-122.411,37.7771,"Pale",37.9779,-122.415,0.200800000000001,-0.00400000000000489
"CA",-122.002,37.8229,"Pale",37.9779,-122.415,0.155000000000001,-0.413000000000011
"CA",-122.002,37.8229,"Pale",37.9779,-122.415,0.155000000000001,-0.413000000000011
"CA",-122.002,37.8229,"Pale",37.9779,-122.415,0.155000000000001,-0.413000000000011
"CA",-122.002,37.8229,"Pale",37.9779,-122.415,0.155000000000001,-0.413000000000011
"CA",-122.42,37.7453,"Pale",37.9779,-122.415,0.232599999999998,0.00499999999999545
"CA",-122.409,37.7756,"Pale",37.9779,-122.415,0.202300000000001,-0.00600000000000023
"CA",-122.409,37.7756,"Pale",37.9779,-122.415,0.202300000000001,-0.00600000000000023
"CA",-122.409,37.7756,"Pale",37.9779,-122.415,0.202300000000001,-0.00600000000000023
"CA",-122.409,37.7756,"Pale",37.9779,-122.415,0.202300000000001,-0.00600000000000023
"WA",-122.372,47.6835,"Pale",47.6083,-122.315,-0.0752000000000024,0.0570000000000022
"MA",-71.0691,42.498,"Pale",42.3518,-71.135,-0.1462,-0.0658999999999992
"CA",-122.712,38.4417,"Pale",37.9779,-122.415,-0.463799999999999,0.296999999999997
"CA",-122.712,38.4417,"Pale",37.9779,-122.415,-0.463799999999999,0.296999999999997
"CA",-122.712,38.4417,"Pale",37.9779,-122.415,-0.463799999999999,0.296999999999997
"CA",-122.712,38.4417,"Pale",37.9779,-122.415,-0.463799999999999,0.296999999999997
"CA",-122.712,38.4417,"Pale",37.9779,-122.415,-0.463799999999999,0.296999999999997
"CA",-122.712,38.4417,"Pale",37.9779,-122.415,-0.463799999999999,0.296999999999997
"CA",-122.712,38.4417,"Pale",37.9779,-122.415,-0.463799999999999,0.296999999999997
"CA",-122.712,38.4417,"Pale",37.9779,-122.415,-0.463799999999999,0.296999999999997
"CA",-122.712,38.4417,"Pale",37.9779,-122.415,-0.463799999999999,0.296999999999997
"CA",-122.712,38.4417,"Pale",37.9779,-122.415,-0.463799999999999,0.296999999999997
"CA",-122.712,38.4417,"Pale",37.9779,-122.415,-0.463799999999999,0.296999999999997
"CA",-122.712,38.4417,"Pale",37.9779,-122.415,-0.463799999999999,0.296999999999997
"CA",-122.712,38.4417,"Pale",37.9779,-122.415,-0.463799999999999,0.296999999999997
"CA",-122.712,38.4417,"Pale",37.9779,-122.415,-0.463799999999999,0.296999999999997
"CA",-122.712,38.4417,"Pale",37.9779,-122.415,-0.463799999999999,0.296999999999997
"CA",-122.712,38.4417,"Pale",37.9779,-122.415,-0.463799999999999,0.296999999999997
"CA",-122.712,38.4417,"Pale",37.9779,-122.415,-0.463799999999999,0.296999999999997
"CA",-122.712,38.4417,"Pale",37.9779,-122.415,-0.463799999999999,0.296999999999997
"CA",-122.712,38.4417,"Pale",37.9779,-122.415,-0.463799999999999,0.296999999999997
"CA",-122.712,38.4417,"Pale",37.9779,-122.415,-0.463799999999999,0.296999999999997
"CA",-122.712,38.4417,"Pale",37.9779,-122.415,-0.463799999999999,0.296999999999997
"CA",-122.712,38.4417,"Pale",37.9779,-122.415,-0.463799999999999,0.296999999999997
"CA",-122.712,38.4417,"Pale",37.9779,-122.415,-0.463799999999999,0.296999999999997
"CA",-122.712,38.4417,"Pale",37.9779,-122.415,-0.463799999999999,0.296999999999997
"CA",-122.712,38.4417,"Pale",37.9779,-122.415,-0.463799999999999,0.296999999999997
"CA",-122.712,38.4417,"Pale",37.9779,-122.415,-0.463799999999999,0.296999999999997
"CA",-122.712,38.4417,"Pale",37.9779,-122.415,-0.463799999999999,0.296999999999997
"CA",-122.712,38.4417,"Pale",37.9779,-122.415,-0.463799999999999,0.296999999999997
"CA",-122.712,38.4417,"Pale",37.9779,-122.415,-0.463799999999999,0.296999999999997
"CA",-122.712,38.4417,"Pale",37.9779,-122.415,-0.463799999999999,0.296999999999997
"CA",-122.712,38.4417,"Pale",37.9779,-122.415,-0.463799999999999,0.296999999999997
"CA",-122.712,38.4417,"Pale",37.9779,-122.415,-0.463799999999999,0.296999999999997
"CA",-122.712,38.4417,"Pale",37.9779,-122.415,-0.463799999999999,0.296999999999997
"CA",-122.712,38.4417,"Pale",37.9779,-122.415,-0.463799999999999,0.296999999999997
"CA",-122.712,38.4417,"Pale",37.9779,-122.415,-0.463799999999999,0.296999999999997
